order_id,email,firstname,lastname,prefix,middlename,suffix,taxvat,created_at,updated_at,invoice_created_at,shipment_created_at,creditmemo_created_at,tax_amount,base_tax_amount,discount_amount,base_discount_amount,shipping_tax_amount,base_shipping_tax_amount,base_to_global_rate,base_to_order_rate,store_to_base_rate,store_to_order_rate,subtotal_incl_tax,base_subtotal_incl_tax,coupon_code,shipping_incl_tax,base_shipping_incl_tax,shipping_method,shipping_amount,subtotal,base_subtotal,grand_total,base_grand_total,base_shipping_amount,adjustment_positive,adjustment_negative,refunded_shipping_amount,base_refunded_shipping_amount,refunded_subtotal,base_refunded_subtotal,refunded_tax_amount,base_refunded_tax_amount,refunded_discount_amount,base_refunded_discount_amount,store_id,order_status,order_state,hold_before_state,hold_before_status,store_currency_code,base_currency_code,order_currency_code,total_paid,base_total_paid,is_virtual,total_qty_ordered,remote_ip,total_refunded,base_total_refunded,total_canceled,total_invoiced,customer_id,billing_prefix,billing_firstname,billing_middlename,billing_lastname,billing_suffix,billing_street_full,billing_city,billing_region,billing_country,billing_postcode,billing_telephone,billing_company,billing_fax,customer_id,shipping_prefix,shipping_firstname,shipping_middlename,shipping_lastname,shipping_suffix,shipping_street_full,shipping_city,shipping_region,shipping_country,shipping_postcode,shipping_telephone,shipping_company,shipping_fax,payment_method,product_sku,product_name,qty_ordered,qty_invoiced,qty_shipped,qty_refunded,qty_canceled,product_type,original_price,base_original_price,row_total,base_row_total,row_weight,price_incl_tax,base_price_incl_tax,product_tax_amount,product_base_tax_amount,product_tax_percent,product_discount,product_base_discount,product_discount_percent,is_child,product_option
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wbk002,"NoLIta Cami",1,1,0,0,0,simple,0.0000,,0.0000,0.0000,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,yes,"a:5:{s:15:""info_buyRequest"";a:6:{s:4:""uenc"";s:100:""aHR0cDovLzUwLjU2LjIxMy4xNTcvd29tZW4vdG9wcy1ibG91c2VzL25vbGl0YS1jYW1pLTQ3NS5odG1sP29wdGlvbnM9Y2FydA,,"";s:7:""product"";s:3:""417"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""20"";i:180;s:2:""78"";}s:3:""qty"";s:1:""1"";s:10:""return_url"";s:0:"""";}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gif002,"A $300 Virtual Gift Card",1,1,0,0,0,giftcard,300.0000,300.0000,300.0000,300.0000,0.0000,300.0000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,no,"a:13:{s:15:""info_buyRequest"";a:9:{s:4:""uenc"";s:84:""aHR0cDovLzUwLjU2LjIxMy4xNTcvYS0zMDAtdmlydHVhbC1naWZ0LWNhcmQuaHRtbD9vcHRpb25zPWNhcnQ,"";s:7:""product"";s:3:""455"";s:15:""related_product"";s:0:"""";s:20:""giftcard_sender_name"";s:11:""Mickey Watz"";s:21:""giftcard_sender_email"";s:18:""mickey@example.com"";s:23:""giftcard_recipient_name"";s:11:""Mickey Watz"";s:24:""giftcard_recipient_email"";s:18:""mickey@example.com"";s:16:""giftcard_message"";s:0:"""";s:3:""qty"";s:1:""1"";}s:20:""giftcard_sender_name"";s:11:""Mickey Watz"";s:21:""giftcard_sender_email"";s:18:""mickey@example.com"";s:23:""giftcard_recipient_name"";s:11:""Mickey Watz"";s:24:""giftcard_recipient_email"";s:18:""mickey@example.com"";s:16:""giftcard_message"";N;s:17:""giftcard_lifetime"";s:3:""180"";s:22:""giftcard_is_redeemable"";b:1;s:23:""giftcard_email_template"";s:23:""giftcard_email_template"";s:13:""giftcard_type"";s:1:""0"";s:27:""giftcard_paid_invoice_items"";a:1:{i:0;s:2:""49"";}s:10:""email_sent"";i:1;s:22:""giftcard_created_codes"";a:1:{i:0;s:12:""1XIV8O0ACU9R"";}}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ace000,"Aviator Sunglasses",1,1,0,0,0,simple,295.0000,295.0000,295.0000,295.0000,1.0000,317.1300,317.1300,22.1300,22.1300,7.5000,0.0000,0.0000,0.0000,no,"a:5:{s:15:""info_buyRequest"";a:3:{s:4:""uenc"";s:60:""aHR0cDovLzUwLjU2LjIxMy4xNTcvYWNjZXNzb3JpZXMvZXlld2Vhci5odG1s"";s:7:""product"";s:3:""337"";s:3:""qty"";i:1;}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
100000083,tay@example.com,Tay,Ray,,,,,"2013-04-22 23:48:29","2013-04-22 23:48:29",,,,39.8800,39.8800,-25.0000,-25.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,589.8800,589.8800,VIP25OFF,15.2200,15.2200,"United Parcel Service - Ground",15.2200,550.0000,550.0000,580.1000,580.1000,15.2200,0,0,0,0,0,0,0,0,0,0,1,pending,new,,,USD,USD,USD,,,0,2.0000,8.31.244.68,,,,,65,,Tay,,Ray,,"Canal Street",Michigan,Michigan,US,49036,6666444423,,,65,,Tay,,Ray,,"Canal Street",Michigan,Michigan,US,49036,6666444423,,,checkmo,abl003,"Broad St. Flapover Briefcase",1,0,0,0,0,simple,400.0000,400.0000,400.0000,400.0000,1.0000,429.0000,429.0000,29.0000,29.0000,7.2500,18.1800,18.1800,0.0000,no,"a:5:{s:15:""info_buyRequest"";a:3:{s:4:""uenc"";s:40:""aHR0cDovLzUwLjU2LjIxMy4xNTcvdmlwLmh0bWw,"";s:7:""product"";s:3:""373"";s:3:""qty"";i:1;}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abl004,"Houston Travel Wallet",1,0,0,0,0,simple,150.0000,150.0000,150.0000,150.0000,1.0000,160.8800,160.8800,10.8800,10.8800,7.2500,6.8200,6.8200,0.0000,no,"a:5:{s:15:""info_buyRequest"";a:3:{s:4:""uenc"";s:40:""aHR0cDovLzUwLjU2LjIxMy4xNTcvdmlwLmh0bWw,"";s:7:""product"";s:3:""374"";s:3:""qty"";i:1;}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
100000087,rack@example.com,Rack,Fox,,,,,"2013-04-24 08:27:51","2013-04-24 08:31:00","2013-04-24 08:31:00",,,355.6000,355.6000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,5435.6000,5435.6000,,24.5500,24.5500,"United Parcel Service - Ground",24.5500,5080.0000,5080.0000,5460.1500,5460.1500,24.5500,0,0,0,0,0,0,0,0,0,0,1,processing,processing,,,USD,USD,USD,5460.1500,5460.1500,0,20.0000,,,,,5460.1500,26,,Rack,,Fox,,"15th St",Hoboken,"New Jersey",US,07030,1515151515,,,26,,Rack,,Fox,,"15th St",Hoboken,"New Jersey",US,07030,1515151515,,,checkmo,aws006,"Ann Ankle Boot",4,4,0,0,0,configurable,470.0000,470.0000,1880.0000,1880.0000,4.0000,502.9000,502.9000,131.6000,131.6000,7.0000,0.0000,0.0000,0.0000,no,"a:10:{s:15:""info_buyRequest"";a:7:{s:4:""uenc"";s:64:""aHR0cDovLzUwLjU2LjIxMy4xNTcvYm9yZ2hhLWFua2xlLWJvb3QtNDk2Lmh0bWw,"";s:7:""product"";s:3:""431"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""20"";i:186;s:3:""101"";}s:3:""qty"";s:6:""4.0000"";s:10:""return_url"";s:0:"""";s:7:""options"";a:0:{}}s:15:""attributes_info"";a:2:{i:0;a:2:{s:5:""label"";s:5:""Color"";s:5:""value"";s:5:""Black"";}i:1;a:2:{s:5:""label"";s:9:""Shoe size"";s:5:""value"";s:1:""7"";}}s:11:""simple_name"";s:14:""Ann Ankle Boot"";s:10:""simple_sku"";s:6:""aws006"";s:20:""product_calculations"";i:1;s:13:""shipment_type"";i:0;s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aws006,"Ann Ankle Boot",4,4,0,0,0,simple,0.0000,,0.0000,0.0000,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,yes,"a:5:{s:15:""info_buyRequest"";a:7:{s:4:""uenc"";s:64:""aHR0cDovLzUwLjU2LjIxMy4xNTcvYm9yZ2hhLWFua2xlLWJvb3QtNDk2Lmh0bWw,"";s:7:""product"";s:3:""431"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""20"";i:186;s:3:""101"";}s:3:""qty"";s:6:""4.0000"";s:10:""return_url"";s:0:"""";s:7:""options"";a:0:{}}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hbm000,"A Tale of Two Cities",5,5,0,0,0,downloadable,20.0000,20.0000,100.0000,100.0000,0.0000,21.4000,21.4000,7.0000,7.0000,7.0000,0.0000,0.0000,0.0000,no,"a:8:{s:15:""info_buyRequest"";a:7:{s:4:""uenc"";s:112:""aHR0cDovLzUwLjU2LjIxMy4xNTcvaG9tZS1kZWNvci9ib29rcy1tdXNpYy9hLXRhbGUtb2YtdHdvLWNpdGllcy5odG1sP29wdGlvbnM9Y2FydA,,"";s:7:""product"";s:3:""448"";s:15:""related_product"";s:0:"""";s:5:""links"";a:1:{i:0;s:2:""20"";}s:3:""qty"";s:6:""5.0000"";s:10:""return_url"";s:0:"""";s:7:""options"";a:0:{}}s:5:""links"";a:1:{i:0;s:2:""20"";}s:15:""is_downloadable"";b:1;s:17:""real_product_type"";s:12:""downloadable"";s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hde001,"Madison LX2200",6,6,0,0,0,simple,425.0000,425.0000,2550.0000,2550.0000,6.0000,454.7500,454.7500,178.5000,178.5000,7.0000,0.0000,0.0000,0.0000,no,"a:5:{s:15:""info_buyRequest"";a:4:{s:4:""uenc"";s:64:""aHR0cDovLzUwLjU2LjIxMy4xNTcvaG9tZS1kZWNvci9lbGVjdHJvbmljcy5odG1s"";s:7:""product"";s:3:""392"";s:3:""qty"";s:6:""6.0000"";s:7:""options"";a:0:{}}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hdd000,"Herald Glass Vase",5,5,0,0,0,simple,110.0000,110.0000,550.0000,550.0000,5.0000,117.7000,117.7000,38.5000,38.5000,7.0000,0.0000,0.0000,0.0000,no,"a:5:{s:15:""info_buyRequest"";a:4:{s:4:""uenc"";s:76:""aHR0cDovLzUwLjU2LjIxMy4xNTcvaG9tZS1kZWNvci9kZWNvcmF0aXZlLWFjY2VudHMuaHRtbA,,"";s:7:""product"";s:3:""386"";s:3:""qty"";s:6:""5.0000"";s:7:""options"";a:0:{}}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
100000088,mark@example.com,Mark,Woodland,,,,,"2013-04-24 08:34:44","2013-04-24 08:36:09",,"2013-04-24 08:36:09",,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,13300.0000,13300.0000,,282.3500,282.3500,"United Parcel Service - Next Day Air",282.3500,13300.0000,13300.0000,13582.3500,13582.3500,282.3500,0,0,0,0,0,0,0,0,0,0,1,processing,processing,,,USD,USD,USD,,,0,40.0000,,,,,,25,,Mark,,Woodland,,"120 W 34th st","New York","New York",US,10001,1414141414,,,25,,Mark,,Woodland,,"120 W 34th st","New York","New York",US,10001,1414141414,,,checkmo,abl001,"Florentine Satchel Handbag",20,0,20,0,0,simple,625.0000,625.0000,12500.0000,12500.0000,20.0000,625.0000,625.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,no,"a:5:{s:15:""info_buyRequest"";a:4:{s:4:""uenc"";s:68:""aHR0cDovLzUwLjU2LjIxMy4xNTcvYWNjZXNzb3JpZXMvYmFncy1sdWdnYWdlLmh0bWw,"";s:7:""product"";s:3:""371"";s:3:""qty"";s:7:""20.0000"";s:7:""options"";a:0:{}}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hde013,"Compact mp3 Player",20,0,20,0,0,simple,40.0000,40.0000,800.0000,800.0000,20.0000,40.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,no,"a:5:{s:15:""info_buyRequest"";a:4:{s:4:""uenc"";s:64:""aHR0cDovLzUwLjU2LjIxMy4xNTcvaG9tZS1kZWNvci9lbGVjdHJvbmljcy5odG1s"";s:7:""product"";s:3:""400"";s:3:""qty"";s:7:""20.0000"";s:7:""options"";a:0:{}}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
100000089,donald@example.com,Donald,Hertz,,,,,"2013-04-24 09:04:25","2013-04-24 09:04:25",,,,0.0000,0.0000,-24.0000,-24.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,240.0000,240.0000,,93.4600,93.4600,"United Parcel Service - Worldwide Expedited",93.4600,240.0000,240.0000,309.4600,309.4600,93.4600,0,0,0,0,0,0,0,0,0,0,1,pending,new,,,USD,USD,USD,,,0,2.0000,24.186.110.187,,,,,73,,Donald,,Hertz,,"277 Orchard Road",Singapore,,SG,238858,2546351267,,,73,,Donald,,Hertz,,"277 Orchard Road",Singapore,,SG,238858,2546351267,,,checkmo,wbk002,"NoLIta Cami",2,0,0,0,0,simple,120.0000,120.0000,240.0000,240.0000,2.0000,120.0000,120.0000,0.0000,0.0000,0.0000,24.0000,24.0000,10.0000,no,"a:5:{s:15:""info_buyRequest"";a:3:{s:4:""uenc"";s:48:""aHR0cDovLzUwLjU2LjIxMy4xNTcvc2FsZS93b21lbi5odG1s"";s:7:""product"";s:3:""284"";s:3:""qty"";i:1;}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
100000090,donald@example.com,Donald,Hertz,,,,,"2013-04-24 09:16:31","2013-04-24 09:16:31",,,,0.0000,0.0000,-45.0000,-45.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,900.0000,900.0000,RTL45OFF,162.5100,162.5100,"United Parcel Service - Worldwide Express Saver",162.5100,900.0000,900.0000,1017.5100,1017.5100,162.5100,0,0,0,0,0,0,0,0,0,0,1,pending,new,,,USD,USD,USD,,,0,6.0000,24.186.110.187,,,,,73,,Donald,,Hertz,,"277 Orchard Road",Singapore,,SG,238858,2546351267,,,73,,Donald,,Hertz,,"277 Orchard Road",Singapore,,SG,238858,2546351267,,,checkmo,msj000xs,"French Cuff Cotton Twill Oxford",4,0,0,0,0,configurable,190.0000,190.0000,760.0000,760.0000,4.0000,190.0000,190.0000,0.0000,0.0000,0.0000,38.0000,38.0000,0.0000,no,"a:10:{s:15:""info_buyRequest"";a:6:{s:4:""uenc"";s:116:""aHR0cDovLzUwLjU2LjIxMy4xNTcvbWVuL3NoaXJ0cy9mcmVuY2gtY3VmZi1jb3R0b24tdHdpbGwtb3hmb3JkLTQ1OS5odG1sP29wdGlvbnM9Y2FydA,,"";s:7:""product"";s:3:""402"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""22"";i:180;s:2:""81"";}s:3:""qty"";s:1:""4"";s:10:""return_url"";s:0:"""";}s:15:""attributes_info"";a:2:{i:0;a:2:{s:5:""label"";s:5:""Color"";s:5:""value"";s:5:""White"";}i:1;a:2:{s:5:""label"";s:4:""Size"";s:5:""value"";s:2:""XS"";}}s:11:""simple_name"";s:31:""French Cuff Cotton Twill Oxford"";s:10:""simple_sku"";s:8:""msj000xs"";s:20:""product_calculations"";i:1;s:13:""shipment_type"";i:0;s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,msj000xs,"French Cuff Cotton Twill Oxford",4,0,0,0,0,simple,0.0000,,0.0000,0.0000,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,yes,"a:5:{s:15:""info_buyRequest"";a:6:{s:4:""uenc"";s:116:""aHR0cDovLzUwLjU2LjIxMy4xNTcvbWVuL3NoaXJ0cy9mcmVuY2gtY3VmZi1jb3R0b24tdHdpbGwtb3hmb3JkLTQ1OS5odG1sP29wdGlvbnM9Y2FydA,,"";s:7:""product"";s:3:""402"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""22"";i:180;s:2:""81"";}s:3:""qty"";s:1:""4"";s:10:""return_url"";s:0:"""";}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hde006,"Large Camera Bag",1,0,0,0,0,simple,120.0000,120.0000,120.0000,120.0000,1.0000,120.0000,120.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,no,"a:5:{s:15:""info_buyRequest"";a:3:{s:4:""uenc"";s:64:""aHR0cDovLzUwLjU2LjIxMy4xNTcvaG9tZS1kZWNvci9lbGVjdHJvbmljcy5odG1s"";s:7:""product"";s:3:""396"";s:3:""qty"";i:1;}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hde005,"8GB Memory Card",1,0,0,0,0,simple,20.0000,20.0000,20.0000,20.0000,1.0000,20.0000,20.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,no,"a:5:{s:15:""info_buyRequest"";a:3:{s:4:""uenc"";s:64:""aHR0cDovLzUwLjU2LjIxMy4xNTcvaG9tZS1kZWNvci9lbGVjdHJvbmljcy5odG1s"";s:7:""product"";s:3:""395"";s:3:""qty"";i:1;}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
100000091,albert@example.com,Albert,Einstein,,,,,"2013-04-24 09:24:59","2013-04-24 09:24:59",,,,29.4000,29.4000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,449.4000,449.4000,,0.0000,0.0000,"United Parcel Service - Ground",0.0000,420.0000,420.0000,449.4000,449.4000,0.0000,0,0,0,0,0,0,0,0,0,0,1,pending,new,,,USD,USD,USD,,,0,3.0000,24.186.110.187,,,,,80,,Albert,,Einstein,,"Cold Water St",Coldwater,Michigan,US,49036,6745109278,,,80,,Albert,,Einstein,,"Cold Water St",Coldwater,Michigan,US,49036,6745109278,,,checkmo,mpd003,"Bowery Chino Pants",3,0,0,0,0,configurable,140.0000,140.0000,420.0000,420.0000,0.0000,149.8000,149.8000,29.4000,29.4000,7.0000,0.0000,0.0000,0.0000,no,"a:10:{s:15:""info_buyRequest"";a:6:{s:4:""uenc"";s:104:""aHR0cDovLzUwLjU2LjIxMy4xNTcvbWVuL3BhbnRzLWRlbmltL2Jvd2VyeS1jaGluby1wYW50cy00OTAuaHRtbD9vcHRpb25zPWNhcnQ,"";s:7:""product"";s:3:""414"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""17"";i:180;s:2:""65"";}s:3:""qty"";s:1:""3"";s:10:""return_url"";s:0:"""";}s:15:""attributes_info"";a:2:{i:0;a:2:{s:5:""label"";s:5:""Color"";s:5:""value"";s:8:""Charcoal"";}i:1;a:2:{s:5:""label"";s:4:""Size"";s:5:""value"";s:2:""30"";}}s:11:""simple_name"";s:18:""Bowery Chino Pants"";s:10:""simple_sku"";s:6:""mpd003"";s:20:""product_calculations"";i:1;s:13:""shipment_type"";i:0;s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mpd003,"Bowery Chino Pants",3,0,0,0,0,simple,0.0000,,0.0000,0.0000,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,yes,"a:5:{s:15:""info_buyRequest"";a:6:{s:4:""uenc"";s:104:""aHR0cDovLzUwLjU2LjIxMy4xNTcvbWVuL3BhbnRzLWRlbmltL2Jvd2VyeS1jaGluby1wYW50cy00OTAuaHRtbD9vcHRpb25zPWNhcnQ,"";s:7:""product"";s:3:""414"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""17"";i:180;s:2:""65"";}s:3:""qty"";s:1:""3"";s:10:""return_url"";s:0:"""";}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
100000092,albert@example.com,Albert,Einstein,,,,,"2013-04-24 09:27:45","2013-04-24 09:27:46",,,,238.0000,238.0000,-850.0000,-850.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,3638.0000,3638.0000,RTL25OFF,0.0000,0.0000,"United Parcel Service - Ground",0.0000,3400.0000,3400.0000,2788.0000,2788.0000,0.0000,0,0,0,0,0,0,0,0,0,0,1,pending,new,,,USD,USD,USD,,,0,10.0000,24.186.110.187,,,,,80,,Albert,,Einstein,,"Cold Water St",Coldwater,Michigan,US,49036,6745109278,,,80,,Albert,,Einstein,,"Cold Water St",Coldwater,Michigan,US,49036,6745109278,,,checkmo,wsd014,"Lafayette Convertible Dress",10,0,0,0,0,configurable,340.0000,340.0000,3400.0000,3400.0000,0.0000,363.8000,363.8000,238.0000,238.0000,7.0000,850.0000,850.0000,25.0000,no,"a:10:{s:15:""info_buyRequest"";a:6:{s:4:""uenc"";s:116:""aHR0cDovLzUwLjU2LjIxMy4xNTcvd29tZW4vbmV3LWFycml2YWxzL2xhZmF5ZXR0ZS1jb252ZXJ0aWJsZS1kcmVzcy5odG1sP29wdGlvbnM9Y2FydA,,"";s:7:""product"";s:3:""425"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""27"";i:180;s:2:""75"";}s:3:""qty"";s:2:""10"";s:10:""return_url"";s:0:"""";}s:15:""attributes_info"";a:2:{i:0;a:2:{s:5:""label"";s:5:""Color"";s:5:""value"";s:4:""Blue"";}i:1;a:2:{s:5:""label"";s:4:""Size"";s:5:""value"";s:1:""4"";}}s:11:""simple_name"";s:17:""Convertible Dress"";s:10:""simple_sku"";s:6:""wsd014"";s:20:""product_calculations"";i:1;s:13:""shipment_type"";i:0;s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wsd014,"Convertible Dress",10,0,0,0,0,simple,0.0000,,0.0000,0.0000,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,yes,"a:5:{s:15:""info_buyRequest"";a:6:{s:4:""uenc"";s:116:""aHR0cDovLzUwLjU2LjIxMy4xNTcvd29tZW4vbmV3LWFycml2YWxzL2xhZmF5ZXR0ZS1jb252ZXJ0aWJsZS1kcmVzcy5odG1sP29wdGlvbnM9Y2FydA,,"";s:7:""product"";s:3:""425"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""27"";i:180;s:2:""75"";}s:3:""qty"";s:2:""10"";s:10:""return_url"";s:0:"""";}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
